,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,actors,director,log_popularity,popularity_bin,degree
611,9502,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",82.182,2008-06-04,7.3,11540,"[28, 12, 16, 10751, 35]","['Action', 'Adventure', 'Animation', 'Family', 'Comedy']","['Jack Black', 'Angelina Jolie', 'Dustin Hoffman', 'Ian McShane', 'Jackie Chan']",Mark Osborne,4.421030978267112,Very High,13
612,1364082,Hijack '93,"In an effort to dismantle their military-backed government, four men hijack an airplane, leveraging passengers onboard in the name of social change.",88.693,2024-10-24,5.4,18,"[53, 18]","['Thriller', 'Drama']","['Idia Aisien', 'John Dumelo', 'Efa Iwara', 'Sharon Ooja', 'Jemima Osunde']",Robert Peters,4.49639272811551,Very High,10
613,1024721,Monolith,"A desperate young journalist turns to podcasting to salvage her career, but her rush to make headlines leads her to an alien conspiracy.",54.207,2023-10-26,5.9,108,"[27, 9648, 878, 53]","['Horror', 'Mystery', 'Science Fiction', 'Thriller']","['Lily Sullivan', 'Ling Cooper Tang', 'Ansuya Nathan', 'Erik Thomson', 'Terence Crawford']",Matt Vesely,4.011089756837342,Moderate,12
614,11224,Cinderella,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",74.397,1950-02-22,7.042,6677,"[10751, 14, 16, 10749]","['Family', 'Fantasy', 'Animation', 'Romance']","['Ilene Woods', 'Eleanor Audley', 'Verna Felton', 'Claire Du Brey', 'Rhoda Williams']",Hamilton Luske,4.322767486423946,High,12
615,1049948,Vikings: Battle of Heirs,"A young Viking must come to terms with the realization that he may be the King's son, who was switched at birth, but not before others try to take his rightful place.",71.433,2023-04-28,6.202,42,[28],['Action'],"['Amber Doig-Thorne', 'Iris Papas', 'Gaston Alexander', 'Christabel Clark', 'Nazeku']",Robin Keane,4.282661996650874,High,9
616,1086747,The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night.",78.756,2024-06-06,6.5,1017,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']","['Dakota Fanning', 'Georgina Campbell', 'Olwen Fouéré', 'Oliver Finnegan', 'Alistair Brammer']",Ishana Night Shyamalan,4.378971973944653,High,11
617,1572,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",117.684,1995-05-19,7.3,6036,"[28, 53]","['Action', 'Thriller']","['Bruce Willis', 'Samuel L. Jackson', 'Jeremy Irons', 'Larry Bryggman', 'Graham Greene']",John McTiernan,4.776464498932845,Top,10
618,18190,Dream Lover,"Not long after they cross paths at an art gallery, architect Ray Reardon and hypnotically sensual Lena are married with children. But as strange incidents occur, Ray begins to realize he may not really know the woman he married.",117.432,1993-10-24,5.9,81,"[18, 9648, 53]","['Drama', 'Mystery', 'Thriller']","['James Spader', 'Mädchen Amick', 'Fredric Lehne', 'Bess Armstrong', 'Larry Miller']",Nicholas Kazan,4.774338956203746,Top,11
619,619264,The Platform,"A slab of food descends down a vertical facility. The residents above eat heartily, leaving those below starving and desperate. A rebellion is imminent.",70.079,2019-11-08,6.975,7085,"[18, 878, 53]","['Drama', 'Science Fiction', 'Thriller']","['Ivan Massagué', 'Antonia San Juan', 'Zorion Eguileor', 'Emilio Buale', 'Alexandra Masangkay']",Galder Gaztelu-Urrutia,4.263791934532449,High,11
620,49026,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",84.941,2012-07-17,7.781,22654,"[28, 80, 18, 53]","['Action', 'Crime', 'Drama', 'Thriller']","['Christian Bale', 'Gary Oldman', 'Tom Hardy', 'Joseph Gordon-Levitt', 'Anne Hathaway']",Christopher Nolan,4.453661014304285,Very High,12
621,1023962,Lubo,"Lubo Moser is a jenisch, a gypsy. Mirana, who tried to oppose him, was killed. But how could this have happened? Why? Because Switzerland considers nomadism a social scourge, and, to eradicate it, it takes the children of the jenisch. Thus, without children, the Jenisch will be without a future. The mastermind is a state-run humanitarian institution, Pro Juventute, the arm the Street Children's Work: everything is perfectly legal and there is no opposition to the law. Lubo feels himself dying. And something about him really does die, on that night of wind and snow: it will be a new Lubo, tough and impenetrable, who will set up a project with unexpected implications to avenge his family and his people... and it will lead us to rethink the sense of justice, in the blurred boundaries between good and evil.",66.948,2023-11-09,7.2,22,[18],['Drama'],"['Franz Rogowski', 'Christophe Sermet', 'Valentina Bellè', 'Noemi Besedes', 'Joel Basman']",Giorgio Diritti,4.218742706757064,High,9
622,520758,Chicken Run: Dawn of the Nugget,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,84.892,2023-12-08,7.019,729,"[10751, 16, 12, 35]","['Family', 'Animation', 'Adventure', 'Comedy']","['Thandiwe Newton', 'Zachary Levi', 'Bella Ramsey', 'Imelda Staunton', 'Lynn Ferguson']",Sam Fell,4.453090693104886,Very High,12
623,1174618,Alice in Terrorland,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.",84.865,2023-12-26,6.0,164,"[27, 53]","['Horror', 'Thriller']","['Lizzy Willis', 'Rula Lenska', 'Jon-Paul Gates', 'Steve Wraith', 'Lila Sarner']",Richard John Taylor,4.452776295435825,Very High,10
624,1155058,Watchmen: Chapter I,"In 1985, the murder of a government-sponsored superhero draws his outlawed colleagues out of retirement and into a mystery that threatens to upend their personal lives and the world itself.",84.837,2024-08-12,7.6,93,"[16, 18, 878]","['Animation', 'Drama', 'Science Fiction']","['Troy Baker', 'Adrienne Barbeau', 'Corey Burton', 'Michael Cerveris', 'Jeffrey Combs']",Brandon Vietti,4.452450148969876,Very High,11
625,165,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",84.79,1989-11-22,7.8,12706,"[12, 35, 878]","['Adventure', 'Comedy', 'Science Fiction']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Thomas F. Wilson', 'Elisabeth Shue']",Robert Zemeckis,4.451902449584874,Very High,11
626,1063879,Infested,"Residents of a rundown French apartment building battle against an army of deadly, rapidly reproducing spiders.",65.018,2023-12-27,6.7,360,"[27, 53]","['Horror', 'Thriller']","['Théo Christine', 'Sofia Lesaffre', 'Finnegan Oldfield', 'Jérôme Niel', 'Lisa Nyarko']",Sébastien Vaniček,4.189927432115831,High,10
627,15165,Barbie as The Princess & the Pauper,"In her first animated musical featuring seven original songs, Barbie comes to life in this modern re-telling of a classic tale of mistaken identity and the power of friendship. Based on the story by Mark Twain.",84.519,2004-09-28,7.5,1463,"[16, 10751, 35]","['Animation', 'Family', 'Comedy']","['Kelly Sheridan', 'Melissa Lyons', 'Julie Stevens', 'Mark Hildreth', 'Mark Luna']",William Lau,4.448738573477236,Very High,11
628,1364082,Hijack '93,"In an effort to dismantle their military-backed government, four men hijack an airplane, leveraging passengers onboard in the name of social change.",88.693,2024-10-24,5.4,18,"[53, 18]","['Thriller', 'Drama']","['Idia Aisien', 'John Dumelo', 'Efa Iwara', 'Sharon Ooja', 'Jemima Osunde']",Robert Peters,4.49639272811551,Very High,10
629,1024721,Monolith,"A desperate young journalist turns to podcasting to salvage her career, but her rush to make headlines leads her to an alien conspiracy.",54.207,2023-10-26,5.9,108,"[27, 9648, 878, 53]","['Horror', 'Mystery', 'Science Fiction', 'Thriller']","['Lily Sullivan', 'Ling Cooper Tang', 'Ansuya Nathan', 'Erik Thomson', 'Terence Crawford']",Matt Vesely,4.011089756837342,Moderate,12
630,1049948,Vikings: Battle of Heirs,"A young Viking must come to terms with the realization that he may be the King's son, who was switched at birth, but not before others try to take his rightful place.",71.433,2023-04-28,6.202,42,[28],['Action'],"['Amber Doig-Thorne', 'Iris Papas', 'Gaston Alexander', 'Christabel Clark', 'Nazeku']",Robin Keane,4.282661996650874,High,9
631,141052,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",84.134,2017-11-15,6.082,12890,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Ben Affleck', 'Henry Cavill', 'Amy Adams', 'Gal Gadot', 'Ezra Miller']",Zack Snyder,4.444226485753231,Very High,11
632,1008042,Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.",83.948,2023-07-26,7.153,2952,[27],['Horror'],"['Sophie Wilde', 'Alexandra Jensen', 'Joe Bird', 'Otis Dhanji', 'Miranda Otto']",Michael Philippou,4.442039304580052,Very High,9
633,22705,Cheeky,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment overlooking the Thames. There, she meets the lesbian hyper-horny real estate agent Moira.",83.935,2000-01-28,5.7,254,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['Yuliya Mayarchuk', 'Jarno Berardi', 'Francesca Nunzi', 'Mauro Lorenz', 'Leila Carli']",Tinto Brass,4.441886258071275,Very High,11
634,2652,Hard Candy,"Hayley’s a smart, charming teenage girl. Jeff’s a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff’s place. Jeff thinks it’s his lucky night. He’s in for a surprise.",83.888,2005-01-14,6.8,2535,"[18, 53]","['Drama', 'Thriller']","['Elliot Page', 'Patrick Wilson', 'Sandra Oh', 'Odessa Rae', 'G.J. Echternkamp']",David Slade,4.44133274057129,Very High,10
635,417859,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",83.857,2011-10-27,6.6,4013,"[16, 10751, 14, 12, 35]","['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy']","['Antonio Banderas', 'Salma Hayek Pinault', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris']",Chris Miller,4.440967486804231,Very High,13
636,967847,Ghostbusters: Frozen Empire,"When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age.",83.851,2024-03-20,6.6,1539,"[14, 12, 35]","['Fantasy', 'Adventure', 'Comedy']","['Mckenna Grace', 'Paul Rudd', 'Carrie Coon', 'Finn Wolfhard', 'Dan Aykroyd']",Gil Kenan,4.4408967771146175,Very High,11
637,390845,A Delicious Flight,"An innocent actress runs away from the scandal with an idol, the impudent idol that ruined her career, a passionate manager who is devoted to her and his ex-girlfriend who is now a sexy stewardess. These four that should never be together run into each other in an airplane. No one can run away and the most cheeky and erotic things happen here.",86.326,2015-11-01,4.2,60,[10749],['Romance'],"['Son Woo-hyuk', 'Jeong Yoo-jin', 'Shin Yu-ju', 'Jeon Hyeon-soo', 'Baek In-Kwon']",Choi Sang-hoon,4.469648242101705,Very High,9
638,38365,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",83.397,2010-06-24,6.394,6064,[35],['Comedy'],"['Adam Sandler', 'Kevin James', 'Chris Rock', 'David Spade', 'Rob Schneider']",Dennis Dugan,4.435531855946476,Very High,9
639,436270,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",83.106,2022-10-19,6.906,6238,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Dwayne Johnson', 'Aldis Hodge', 'Noah Centineo', 'Sarah Shahi', 'Quintessa Swindell']",Jaume Collet-Serra,4.432077908072592,Very High,11
